id,Division,District,Upazila,Union,Mouza,Depth,Arsenic,lon,lat
0,Mymensingh,Netrakona,Khaliajuri,Mendipur,Asadpur,79,125,91.0838,24.7509
0,Mymensingh,Netrakona,Madan,Madan,Bri-Barikandi,78,154,90.9747,24.7232
0,Mymensingh,Netrakona,Madan,Gobindasree,Gobindasree,85,92.5,91.0127,24.7198
0,Mymensingh,Netrakona,Madan,Chandgaon,Chandgaon,83,67.7,90.9279,24.704
0,Mymensingh,Netrakona,Khaliajuri,Mendipur,Jagannathpur,77,135,91.082,24.7076
0,Mymensingh,Netrakona,Madan,Tiasree,Paharpur,70,105,90.9613,24.6683
0,Mymensingh,Netrakona,Khaliajuri,Gazipur,Gazipur,84,127,91.0503,24.6572
0,Mymensingh,Netrakona,Madan,Fatehpur,Dakshin Hasanpur,75,54.9,90.9674,24.6317
0,Mymensingh,Netrakona,Kendua,Chirang,Chirang,34,79.5,90.8597,24.6197
0,Mymensingh,Mymensingh,Haluaghat,Bhubankura,Majrakura,37,78.6,90.3219,25.1757
0,Mymensingh,Mymensingh,Dhobaura,Dakshin Maij Para,Jangalia Para,53,83.6,90.5726,25.1413
0,Mymensingh,Mymensingh,Haluaghat,Gazir Bhita,Samania Para,22,55.6,90.3866,25.1246
0,Mymensingh,Mymensingh,Dhobaura,Baghber,Munshirhat,70,110,90.4476,25.0903
0,Mymensingh,Mymensingh,Dhobaura,Dobaura,Dobaura,69,69.5,90.5161,25.0903
0,Mymensingh,Mymensingh,Dhobaura,Baghber,Gosta Bahali,53,54.6,90.4797,25.0857
0,Mymensingh,Mymensingh,Dhobaura,Baghber,Gosta Bahali,70,76.6,90.4798,25.0855
0,Mymensingh,Mymensingh,Phulpur,Kamargaon,Royjan,46,76.5,90.4906,24.906
0,Mymensingh,Mymensingh,Mymensingh Sadar,Char Ishwardia,Char Haripur,40,59.4,90.4361,24.7784
0,Mymensingh,Mymensingh,Mymensingh Sadar,Sirta,Gobindapur,49,45.7,90.4067,24.7935
0,Mymensingh,Mymensingh,Muktagachha,Muktagacha Paurashava, ,12,65.6,90.2659,24.7639
0,Mymensingh,Mymensingh,Gauripur,Achintapur,Mobarakpur,40,109,90.6342,24.759
0,Mymensingh,Mymensingh,Nandail,Singrail,Udang,55,60.8,90.704,24.5311
0,Mymensingh,Jamalpur,Bakshiganj,Bagar Char,Ramrampur,23,98.7,89.8344,25.2904
0,Mymensingh,Jamalpur,Bakshiganj,Battajore,Battajore,27,113,89.8859,25.2348
0,Mymensingh,Jamalpur,Dewanganj,Dewanganj,Kharma,18,45.8,89.7678,25.1391
0,Mymensingh,Jamalpur,Jamalpur Sadar,Meshta,Char Kaida,23,50.6,89.8705,24.8515
0,Sylhet,Sunamganj,Bishwambarpur,Dakshin Badaghat,Ikaratia,149,47.7,91.2619,25.1176
0,Sylhet,Sunamganj,Bishwambarpur,Dakshin Badaghat,Ikaratia,131,57.4,91.2619,25.1176
0,Sylhet,Sylhet,Gowainghat,Paschim Jaflong,Lati,65,58,91.95,25.134
0,Sylhet,Sunamganj,Bishwambarpur,Dakshin Badaghat,Baghmara,128,47.3,91.2939,25.0983
0,Sylhet,Sylhet,Companiganj,Islampur Paschim,Taimurnagar,79,73,91.76,25.089
0,Sylhet,Sylhet,Companiganj,Islampur Purba,Rajnagar,72,70.3,91.779,25.077
0,Sylhet,Sunamganj,Tahirpur,Tahirpur,Tahirpur,113,68,91.1615,25.0937
0,Sylhet,Sylhet,Gowainghat,Towakul,Paik Raj,69,61.4,91.87,25.064
0,Sylhet,Sunamganj,Dowarabazar,Dakshin Dowarabaza,Naingaon,107,53.4,91.5682,25.0435
0,Rajshahi,Bogra,Shibganj,Shibganj,Juri,25,91.7,89.3269,25.0693
0,Sylhet,Sunamganj,Sunamganj Sadar,Lakshmansree, ,134,50,91.39,25.057
0,Sylhet,Sylhet,Kanaighat,Bara Chatul,Dakshin Durgapur,71,50.1,92.2,25.044
0,Sylhet,Sylhet,Kanaighat,Kanaighat Paurashava,Dalair Char,47,151,92.258,25.01
0,Sylhet,Sunamganj,Dowarabazar,Duhalia,Shibpur,51,145,91.5629,25.0069
0,Sylhet,Sunamganj,Jamalganj,Jamalganj,Kamlabaj,123,71.8,91.2004,24.9919
0,Rajshahi,Bogra,Shibganj,Shibganj Paurashava,Banail,26,88,89.3176,25.0069
0,Sylhet,Sunamganj,Jamalganj,Jamalganj,Telia Jamalpur,127,54.9,91.231,24.9972
0,Sylhet,Sunamganj,Jamalganj,Vimkhali,Noagaon,124,58,91.2838,24.974
0,Sylhet,Sunamganj,Dharampasha,Joysree,Baghauchha,146,101,91.0878,24.9458
0,Sylhet,Sunamganj,Dharampasha,Uttar Sukhair Raja,Sukhair Nij,134,78,91.1369,24.9681
0,Sylhet,Sylhet,Zakiganj,Khas Kanakpur,Khas Kanakpur,46,83.3,92.442,24.944
0,Sylhet,Sylhet,Zakiganj,Manikpur,Purba Mansurpur,46,50.8,92.385,24.944
0,Sylhet,Sunamganj,Dharampasha,Paikurati,Baulam,101,145,90.997,24.9528
0,Sylhet,Sunamganj,Dakshin Sunamganj,Purba Pagla,Uttar Bausi Chak,163,58.7,91.511,24.926
0,Sylhet,Sunamganj,Dharampasha,Selborash,Matikata,104,116,91.006,24.9389
0,Sylhet,Sunamganj,Jamalganj,Fenarbak,Khujargaon,104,60.1,91.2498,24.935
0,Sylhet,Sunamganj,Dakshin Sunamganj,Joykalas,Dakshin Sreenathpur C,136,51.7,91.411,24.922
0,Sylhet,Sunamganj,Dakshin Sunamganj,Purba Pagla,Damodartupi,127,60.7,91.494,24.926
0,Sylhet,Sunamganj,Dakshin Sunamganj,Paschim Pagla,Brahmangaon (Part),97,55.9,91.428,24.916
0,Sylhet,Sylhet,Zakiganj,Zakiganj Paurashava,Alamnagar (Part),27,80,92.369,24.88
0,Sylhet,Sylhet,Beani Bazar,Dobhag,Uttarbhag,51,51.9,92.214,24.88
0,Rajshahi,Bogra,Sariakandi,Sariakandi Paurashava,Barai Para,11,150,89.5631,24.886
0,Sylhet,Sylhet,Bishwanath,Bishwanath,Ahammadabad,56,53,91.759,24.814
0,Sylhet,Sunamganj,Derai,Karimpur,Chandpur (Part),132,94.1,91.3544,24.7925
0,Sylhet,Sunamganj,Derai,Rajanagar,Bharargaon,127,78.2,91.3338,24.8031
0,Sylhet,Sunamganj,Derai,Taral,Taral,137,57.5,91.3956,24.7428
0,Sylhet,Sunamganj,Derai,Karimpur,Bhangadahar,120,59.1,91.3811,24.7775
0,Sylhet,Sunamganj,Derai,Jagaddal,Kaladhar,122,55.6,91.4126,24.7573
0,Sylhet,Sunamganj,Sulla,Habibpur,Kashipur,114,70.6,91.3051,24.7173
0,Sylhet,Sunamganj,Derai,Kulanj,Dakshin Nagargaon,146,54.8,91.4057,24.7431
0,Rajshahi,Bogra,Dhunat,Chikashi,Chikasi Mohanpur,18,53.5,89.5744,24.7358
0,Rajshahi,Bogra,Dhunat,Kaler Para,Kantanagar,26,73.5,89.4976,24.7207
0,Rajshahi,Nawabganj,Shibganj,Durlabhpur,Manoharpur,39,58.6,88.125,24.698
0,Rajshahi,Nawabganj,Shibganj,Manakosa,Chauka,42,63.9,88.084,24.708
0,Rajshahi,Bogra,Dhunat,Gosainbari,Chithulia,26,75.9,89.6067,24.7285
0,Sylhet,Sunamganj,Sulla,Habibpur,Habibpur (Part),110,61,91.2761,24.7005
0,Sylhet,Sunamganj,Sulla,Habibpur,Sarashpur,114,57.2,91.3344,24.7018
0,Sylhet,Sylhet,Balaganj,Burunga,Sirajnagar,59,71.9,91.749,24.67
0,Rajshahi,Sirajganj,Kazipur,Chalitadanga,Kabihar,17,52.6,89.642,24.6491
0,Rajshahi,Sirajganj,Kazipur,Chalitadanga,Kabihar,18,63.6,89.6417,24.6495
0,Sylhet,Sylhet,Balaganj,Balaganj,Digar Berkuri,91,139,91.823,24.652
0,Sylhet,Sunamganj,Sulla,Sulla,Purba Iarabad,110,49.1,91.2738,24.6499
0,Sylhet,Maulvibazar,Maulvibazar Sadar,Khalilpur,Fateh Mobarakpur,113,133,91.691,24.593
0,Rajshahi,Bogra,Dhunat,Chaukibari,Rudrabaria,25,63,89.5109,24.6033
0,Rajshahi,Sirajganj,Sirajganj Sadar,Ratankandi,Chak Bahuka,14,118,89.6436,24.5904
0,Sylhet,Habiganj,Nabiganj,Nabiganj,Halitala (Mandarpur),144,50,91.513,24.575
0,Sylhet,Maulvibazar,Maulvibazar Sadar,Manumukh,Ghorakhal,100,74.5,91.689,24.577
0,Dhaka,Kishoreganj,Itna,Badla,Barshikura,66,81.4,91.01,24.5552
0,Rajshahi,Rajshahi,Mohanpur,Bakshimail,Saipara,38,58.2,88.647,24.562
0,Sylhet,Habiganj,Ajmiriganj,Jalsuka,Atpara,21,72.6,91.2797,24.564
0,Dhaka,Kishoreganj,Itna,Itna,Aurua Majlispur,72,66.3,91.1008,24.5266
0,Dhaka,Kishoreganj,Tarail,Tarail Sachail,Sachail,56,52.8,90.8864,24.5498
0,Sylhet,Habiganj,Baniachong,Uttar Paschim Bani,Nachibpur,27,136,91.3159,24.5484
0,Sylhet,Habiganj,Baniachong,Uttar Purba Baniac,Topkhana (Part),28,56,91.3588,24.5313
0,Sylhet,Maulvibazar,Rajnagar,Mansurnagar,Katajuri,58,91,91.859,24.522
0,Sylhet,Maulvibazar,Maulvibazar Sadar,Ekatuna,Maminpur,72,56.9,91.779,24.519
0,Rajshahi,Sirajganj,Sirajganj Sadar,Chhangachha,Chhangachha,24,55.1,89.6716,24.4975
0,Rajshahi,Sirajganj,Sirajganj Sadar,Chhangachha,Gupir Para,21,49.4,89.6671,24.5156
0,Rajshahi,Sirajganj,Sirajganj Sadar,Baghbati,Phulkocha,23,87.2,89.6469,24.5099
0,Sylhet,Maulvibazar,Maulvibazar Sadar,Amtail,Churahun Khusalpur,100,58.5,91.682,24.484
0,Sylhet,Habiganj,Baniachong,Dakshin Purba Bani,Chowdhury Para,27,87.4,91.3636,24.5044
0,Sylhet,Habiganj,Baniachong,Dakshin Purba Bani,Jatukarna,54,52.1,91.3647,24.505
0,Dhaka,Tangail,Ghatail,Ghatail Paurashava,Ghatail,37,45.5,89.9724,24.4846
0,Dhaka,Kishoreganj,Karimganj,Karimganj,Karimganj,72,54,90.8684,24.464
0,Dhaka,Kishoreganj,Karimganj,Karimganj,Karimganj,101,92,90.8734,24.4648
0,Rajshahi,Rajshahi,Paba,Hujuri Para,Sarishakuri,24,73.5,88.55,24.45
0,Rajshahi,Rajshahi,Paba,Hujuri Para,Karamaja,40,91.8,88.582,24.454
0,Rajshahi,Sirajganj,Royganj,Pangashi,Krishnadia,24,46.8,89.5967,24.465
0,Rajshahi,Sirajganj,Sirajganj Sadar,Bahuli,Brahmakhola,23,52.4,89.6651,24.4606
0,Dhaka,Kishoreganj,Karimganj,Jafarabad,Jafarabad,90,78.8,90.8667,24.45
0,Dhaka,Kishoreganj,Mithamain,Dhaki,Baghaia,72,86.8,91.0812,24.4495
0,Rajshahi,Sirajganj,Sirajganj Sadar,Shialkul,Bildhali,18,65.9,89.6689,24.4428
0,Rajshahi,Sirajganj,Royganj,Ghurka,Madhyapara Bharmohini,21,50.1,89.5096,24.4143
0,Dhaka,Kishoreganj,Mithamain,Mithamain,Mitamain,73,82.7,91.0644,24.4002
0,Sylhet,Maulvibazar,Kamalganj,Munshi Bazar,Sarishkandi,44,47.1,91.858,24.405
0,Rajshahi,Sirajganj,Kamarkhanda,Jhawail,Par Jhaul Baghbari,23,92.5,89.6536,24.4005
0,Rajshahi,Rajshahi,Paba,Haripur,Haripur,40,62.8,88.526,24.378
0,Dhaka,Kishoreganj,Kishoreganj Sadar,Jasodal,Bishnubari,34,121,90.8043,24.4041
0,Dhaka,Kishoreganj,Nikli,Karpasha,Saharmul,76,94.8,90.9184,24.3685
0,Rajshahi,Sirajganj,Kamarkhanda,Jamtail,Nandina Madhu,23,62.2,89.6885,24.3713
0,Rajshahi,Sirajganj,Kamarkhanda,Jamtail,Kura,24,55.8,89.6363,24.373
0,Rajshahi,Rajshahi,Puthia,Jeopara,Jhalmalia,47,63.8,88.875,24.366
0,Dhaka,Tangail,Kalihati,Bangra,Haldia,37,45.5,89.9611,24.372
0,Rajshahi,Sirajganj,Kamarkhanda,Jamtail,Jamtail,73,51.9,89.6585,24.3629
0,Rajshahi,Sirajganj,Belkuchi,Rajapur,Samaspur,22,53.6,89.6994,24.3575
0,Dhaka,Kishoreganj,Nikli,Jaraitala,Rudar Pudda,76,98.3,90.9145,24.3125
0,Dhaka,Kishoreganj,Austagram,Kastail,Kastail,71,77.5,91.0845,24.2868
0,Dhaka,Tangail,Tangail Sadar,Paurashava, ,21,144,89.904,24.2582
0,Dhaka,Tangail,Basail,Fulki,Balia,27,92.6,90.0351,24.267
0,Dhaka,Kishoreganj,Bajitpur,Dighirpar,Dighirpar Basti,22,60.6,90.9821,24.2227
0,Dhaka,Tangail,Tangail Sadar,Danya,Fatehpur,40,83.6,89.8477,24.2593
0,Rajshahi,Sirajganj,Shahjadpur,Garadaha,Makorkola,23,50.1,89.5768,24.2257
0,Rajshahi,Sirajganj,Shahjadpur,Beltail,Satbaria,24,51.5,89.6206,24.222
0,Dhaka,Kishoreganj,Bajitpur,Sarar Char,Sarar Char,29,75.9,90.8909,24.218
0,Dhaka,Kishoreganj,Bajitpur,Paurashava, ,20,143,90.9625,24.2148
0,Dhaka,Tangail,Delduar,Pathrail,Chandigram,40,153,89.9368,24.2051
0,Dhaka,Tangail,Delduar,Pathrail,Parijatpur,34,73.7,89.913,24.1856
0,Dhaka,Narsingdi,Manohardi,Chandanbari,Asadnagar,15,68.6,90.6923,24.1673
0,Rajshahi,Sirajganj,Shahjadpur,Porjana,Bhagirath Putia,24,80.6,89.6232,24.1661
0,Rajshahi,Sirajganj,Shahjadpur,Potajia,Potajia,26,81.8,89.588,24.15
0,Dhaka,Kishoreganj,Bhairab,Gazaria,Manikdi,52,46.7,90.9447,24.1296
0,Rajshahi,Pabna,Ishwardi,Muladuli,Sekh Para,34,56.1,89.141,24.135
0,Dhaka,Kishoreganj,Kuliar Char,Salua,Domrakanda,68,49.6,90.8733,24.1413
0,Rajshahi,Sirajganj,Shahjadpur,Rupabati,Selachapri,120,61.7,89.5928,24.134
0,Dhaka,Narsingdi,Belabo,Binyabaid,Char Bhagbar,29,120,90.8357,24.1292
0,Dhaka,Kishoreganj,Kuliar Char,Chhaysuti,Chhaysuti,72,89.6,90.919,24.1227
0,Dhaka,Narsingdi,Manohardi,Ekduaria,Kuripaika,28,53.4,90.6993,24.0957
0,Dhaka,Narsingdi,Belabo,Narayanpur,Joar Lakshmipur,27,48.5,90.8805,24.0634
0,Khulna,Kushtia,Bheramara,Juniadaha,Jhikri Parankhali,45,52.7,88.96,24.07
0,Rajshahi,Pabna,Santhia,Dhopadaha,Dhopadaha,44,64.6,89.53,24.075
0,Dhaka,Narsingdi,Shibpur,Dulalpur,Khurda Maheshwardi,53,48,90.6934,24.0711
0,Rajshahi,Pabna,Bera,Haturia Nakalia,Haturia,39,47.7,89.641,24.054
0,Dhaka,Tangail,Nagarpur,Nagarpur,Duajani,23,149,89.882,24.0611
0,Dhaka,Narsingdi,Shibpur,Masimpur,Dattagaon,29,71.3,90.7176,24.0382
0,Rajshahi,Pabna,Santhia,Santhia,Salghar,44,51.3,89.548,24.053
0,Khulna,Kushtia,Bheramara,Dharampur,Dharampur,36,98.4,88.959,24.024
0,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Purba Talsahar,Telinagar,43,68.4,91.09,24.024
0,Dhaka,Tangail,Mirzapur,Uarsi,Mostafapur,30,76.5,90.0293,24.0455
0,Dhaka,Tangail,Mirzapur,Uarsi,Mostafapur,24,131,90.0293,24.0455
0,Rajshahi,Pabna,Bera,Chakla,Chak Chakla,21,58.6,89.606,24.037
0,Khulna,Kushtia,Daulatpur,Pearpur,Amdaha,41,75.7,88.931,24.01
0,Khulna,Kushtia,Daulatpur,Hogalbaria,Sadipur,39,135,88.877,24.011
0,Dhaka,Narsingdi,Palash,Char Sindur,Pakraganj,43,51.9,90.6656,24.0086
0,Dhaka,Narsingdi,Shibpur,Putia,Karardi,31,52.4,90.7279,23.9808
0,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Paurashava, ,53,105,91.109,23.984
0,Dhaka,Narsingdi,Roypura,Roypura Paurashava,Roypura,22,53.9,90.9034,23.9899
0,Dhaka,Manikganj,Daulatpur,Chak Mirpur,Ramchandrapur,82,46,89.83,23.968
0,Rajshahi,Pabna,Santhia,Kashinathpur,Edrakpur,20,57.8,89.599,23.96
0,Chittagong,Brahamanbaria,Nabinagar,Biddyakut,Biddyakut,47,51.5,91.004,23.916
0,Dhaka,Manikganj,Saturia,Tilli,Char Tilli,26,62.8,89.979,23.918
0,Khulna,Kushtia,Mirpur,Chithulia,Paharpur,45,57.1,88.969,23.924
0,Dhaka,Gazipur,Kaliganj,Kaliganj,Baligaon,39,155,90.5707,23.9317
0,Dhaka,Narsingdi,Roypura,Nilakhya,Nilakhya,18,153,90.8502,23.8861
0,Khulna,Meherpur,Gangni,Tentulbaria,Tentulbaria,33,62.5,88.734,23.898
0,Rajshahi,Pabna,Bera,Ruppur,Sanyasi Banda,21,80.6,89.646,23.917
0,Dhaka,Dhaka,Dhamrai,Nannar,Nannar,38,107,90.13,23.893
0,Chittagong,Brahamanbaria,Nabinagar,Nabinagar Paurashava,Nabinagar,30,66.2,90.968,23.888
0,Dhaka,Narsingdi,Narsingdi Sadar,Alokbali,Alokbali,23,45.9,90.8016,23.8889
0,Khulna,Kushtia,Mirpur,Poradaha,Ahammadpur,36,63.6,89.064,23.891
0,Rajshahi,Pabna,Bera,Masundia,Kazi Sharifpur,16,65.5,89.665,23.881
0,Khulna,Meherpur,Gangni,Kathuli,Garabaria,39,58.4,88.654,23.851
0,Rajshahi,Pabna,Bera,Masundia,Talimnagar,24,80.7,89.626,23.865
0,Chittagong,Brahamanbaria,Akhaura,Dharkhar,Dharkhar,74,110,91.153,23.84
0,Chittagong,Brahamanbaria,Nabinagar,Ibrahimpur,Ibrahimpur,24,70.7,90.98,23.84
0,Dhaka,Manikganj,Ghior,Baliakhora,Durgabari,44,89,89.939,23.856
0,Dhaka,Manikganj,Manikganj Sadar,Krishnapur,Barahi,22,45.6,90.085,23.833
0,Chittagong,Brahamanbaria,Banchharampur,Dariadaulat,Daria Daulat,22,89.4,90.7935,23.8101
0,Khulna,Meherpur,Meherpur Sadar,Kutubpur,Kulberia,42,76.6,88.642,23.838
0,Dhaka,Narsingdi,Narsingdi Sadar,Kanthalia,Kanthalia,22,84.6,90.6704,23.8136
0,Chittagong,Brahamanbaria,Kasba,Mehari,Simrail,34,105,91.071,23.77
0,Dhaka,Narayanganj,Araihazar,Araihazar,Araihazar,39,70.8,90.659,23.787
0,Dhaka,Rajbari,Rajbari Sadar,Barat,Urakanda,26,83.3,89.7,23.775
0,Dhaka,Manikganj,Harirampur,Balla,Jhikutia,36,88.8,89.91,23.771
0,Chittagong,Brahamanbaria,Banchharampur,Dakshin Banchharam,Char Chhayani,28,115,90.76,23.769
0,Dhaka,Manikganj,Harirampur,Gala,Kalikapur,31,60,89.915,23.771
0,Dhaka,Narayanganj,Araihazar,Haizadi,Kamaldi,39,76.6,90.667,23.751
0,Dhaka,Manikganj,Manikganj Sadar,Bhararia,Bhararia,24,51.9,90.019,23.757
0,Khulna,Kushtia,Kushtia Sadar,Abdulpur,Lakshmipur,56,61.6,89.127,23.753
0,Dhaka,Rajbari,Kalukhali,Ratandia,Ratandia,42,62.6,89.493,23.764
0,Dhaka,Manikganj,Harirampur,Chala,Jatrapur,39,82.7,89.962,23.764
0,Dhaka,Manikganj,Harirampur,Boyra,Andhar Manik,105,65,89.978,23.744
0,Khulna,Chuadanga,Alamdanga,Baradi,Natidanga,42,103,88.87,23.732
0,Chittagong,Comilla,Homna,Dulal Pur,Chhota Ghagutia,18,154,90.799,23.732
0,Khulna,Meherpur,Mujib Nagar,Monakhali,Monakhali,40,70.8,88.615,23.717
0,Khulna,Chuadanga,Alamdanga,Jehala,Garcha Para,39,150,88.913,23.714
0,Chittagong,Comilla,Debidwar,Bara Shalghar,Istagram,30,127,91.047,23.702
0,Dhaka,Dhaka,Keraniganj,Ruhitpur,Mugar Char,85,98.4,90.287,23.687
0,Khulna,Meherpur,Mujib Nagar,Bagoan,Ballabhpur,39,72,88.62,23.659
0,Khulna,Chuadanga,Alamdanga,Nagdaha,Chhaygharia,44,70.6,88.943,23.675
0,Chittagong,Comilla,Homna,Homna Paurashava,Homna,25,73,90.784,23.682
0,Khulna,Jhenaidah,Shailkupa,Shailkupa Paurashava, ,24,83.8,89.239,23.68
0,Chittagong,Comilla,Homna,Garmora,Mirsikari,25,105,90.818,23.672
0,Dhaka,Dhaka,Nawabganj,Jantrail,Jantrail,56,94.2,90.166,23.659
0,Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Paurashava, ,30,45.3,88.844,23.644
0,Khulna,Chuadanga,Chuadanga Sadar,Chuadanga Paurashava, ,115,70.4,88.844,23.644
0,Chittagong,Comilla,Homna,Mathabanga,Chhoblakandi Mathabha,20,68.1,90.786,23.657
0,Dhaka,Dhaka,Nawabganj,Bandura,Majhirkanda,20,133,90.132,23.651
0,Khulna,Jhenaidah,Harinakunda,Daulatpur,Parbatipur,39,71,89.021,23.611
0,Dhaka,Dhaka,Nawabganj,Bakshnagar,Chhota Bakshnagar,59,95.6,90.179,23.644
0,Chittagong,Comilla,Muradnagar,Paschim Nabipur,Rahimpur,105,70.8,90.933,23.639
0,Khulna,Chuadanga,Chuadanga Sadar,Padmabila,Aliarnagar Baliakandi,39,47.5,88.92,23.618
0,Dhaka,Dhaka,Nawabganj,Agla,Mohanpur,49,58.7,90.21,23.631
0,Dhaka,Dhaka,Nawabganj,Agla,Mohanpur,61,81.2,90.215,23.641
0,Khulna,Chuadanga,Damurhuda,Kapasadanga,Shibnagar,40,120,88.658,23.617
0,Chittagong,Comilla,Brahman Para,Shashidal,Dakshin Shashidal,34,83.4,91.147,23.626
0,Khulna,Jhenaidah,Harinakunda,Kapashati,Bhaluki Sitali,45,135,89.075,23.606
0,Chittagong,Comilla,Debidwar,Debidwar Paurashava,Bara Alampur,25,143,90.986,23.615
0,Dhaka,Dhaka,Nawabganj,Churain,Churain,54,70.4,90.226,23.622
0,Chittagong,Comilla,Brahman Para,Brahman Para,Dirghabhumi,24,134,91.102,23.614
0,Chittagong,Comilla,Debidwar,Debidwar Paurashava,Debidwar,29,115,90.991,23.607
0,Dhaka,Munshiganj,Serajdikhan,Kayain,Barihaji,79,129,90.335,23.614
0,Khulna,Chuadanga,Damurhuda,Damurhuda,Dashami,40,50,88.774,23.603
0,Dhaka,Dhaka,Dohar,Sutar Para,Sutar Para,63,107,90.139,23.595
0,Khulna,Chuadanga,Damurhuda,Howli,Howli,92,64.6,88.775,23.601
0,Khulna,Chuadanga,Chuadanga Sadar,Shankar Chandra,Makhaldanga,14,99.7,88.842,23.596
0,Dhaka,Faridpur,Faridpur Sadar,Aliabad,Sadipur,20,57,89.8769,23.5969
0,Dhaka,Faridpur,Faridpur Sadar,Krishnanagar,Krishnanagar,44,58.8,89.716,23.594
0,Dhaka,Faridpur,Faridpur Sadar,Krishnanagar,Krishnanagar,18,132,89.7178,23.5753
0,Dhaka,Faridpur,Faridpur Sadar,Krishnanagar,Sadardi,34,128,89.708,23.584
0,Dhaka,Munshiganj,Sreenagar,Sholaghar,Keutkhali,56,130,90.307,23.576
0,Chittagong,Comilla,Debidwar,Fatehabad,Kalikapur,29,114,91.041,23.577
0,Chittagong,Comilla,Titas,Karikandi,Banda Rampur,24,134,90.786,23.574
0,Dhaka,Dhaka,Dohar,Narisha,Meghula,57,65,90.148,23.577
0,Dhaka,Munshiganj,Gazaria,Bausia,Char Bausia,24,47.9,90.673,23.54
0,Dhaka,Munshiganj,Sreenagar,Baghra,Purba Marua,60,104,90.209,23.552
0,Dhaka,Munshiganj,Gazaria,Gazaria,Dakshin Lamchhari (Ka,13,120,90.607,23.542
0,Khulna,Chuadanga,Damurhuda,Kuralgachhi,Khurda Pratappur,38,130,88.758,23.544
0,Dhaka,Faridpur,Sadarpur,Char Bishnupur,Char Chandpur,29,77.9,89.958,23.523
0,Khulna,Jhenaidah,Jhenaidah Sadar,Porahati,Porahati,37,129,89.209,23.54
0,Dhaka,Faridpur,Madhukhali,Megchami,Kaliakanda Ujandia,67,104,89.568,23.534
0,Dhaka,Dhaka,Dohar,Muksudpur,Kharia,61,81.1,90.176,23.538
0,Chittagong,Comilla,Daudkandi,Daudkandi Paurashava,Daudkandi (Noakandi),100,72.7,90.716,23.536
0,Chittagong,Comilla,Debidwar,Mohan Pur,Taltala,28,115,91.007,23.532
0,Dhaka,Munshiganj,Sreenagar,Bhagyakul,Kamargaon,60,143,90.209,23.521
0,Khulna,Chuadanga,Chuadanga Sadar,Titudaha,Gobargara,13,66.2,88.918,23.523
0,Khulna,Jhenaidah,Jhenaidah Sadar,Padmakar,Tiordaha,52,148,89.299,23.524
0,Dhaka,Munshiganj,Munshiganj Sadar,Mahakali,Mahakali,41,56.3,90.505,23.519
0,Khulna,Jhenaidah,Kotchandpur,Dora,Bhumra Danga,43,131,88.956,23.501
0,Khulna,Chuadanga,Damurhuda,Perkrishnapur Madna,Baradi,45,119,88.749,23.498
0,Dhaka,Munshiganj,Tongibari,Dhipur,Dhipur,51,70.2,90.469,23.489
0,Dhaka,Faridpur,Nagarkanda,Talma,Talma,23,99.6,89.881,23.482
0,Dhaka,Faridpur,Nagarkanda,Talma,Talma,44,103,89.881,23.484
0,Chittagong,Comilla,Chandina,Chandina Paurashava,Chandina,125,118,91.007,23.489
0,Chittagong,Comilla,Burichang,Mokam,Nimsar,28,63.2,91.057,23.488
0,Dhaka,Munshiganj,Munshiganj Sadar,Mollahkandi,Makuhati,86,57.6,90.511,23.488
0,Dhaka,Faridpur,Madhukhali,Kamarkhali,Char Pukhuria,58,61,89.498,23.481
0,Dhaka,Munshiganj,Lohajang,Haldia,Dakshin Haldia,56,111,90.305,23.478
0,Dhaka,Faridpur,Boalmari,Dadpur,Purba Bhatdi,39,152,89.713,23.474
0,Dhaka,Munshiganj,Tongibari,Jashalong,Chhota Kewar,51,108,90.501,23.472
0,Chittagong,Comilla,Chandina,Barkait (purba Chandina Union),Sreemantapur,30,96.4,91.022,23.462
0,Dhaka,Munshiganj,Lohajang,Lohajang Teotia,Bara Naopara,66,87.6,90.333,23.468
0,Dhaka,Munshiganj,Lohajang,Lohajang Teotia,Bara Naopara,92,133,90.334,23.467
0,Dhaka,Faridpur,Boalmari,Ghoshpur,Ghoshpur,60,101,89.637,23.445
0,Dhaka,Faridpur,Nagarkanda,Laskardia,Laskardia,35,151,89.874,23.45
0,Khulna,Jhenaidah,Kotchandpur,Sabdalpur,Balaramnagar,50,67.2,88.92,23.44
0,Dhaka,Munshiganj,Tongibari,Kamarkhara,Besnal,26,76.8,90.491,23.441
0,Khulna,Chuadanga,Jiban Nagar,Jiban Nagar Paurashava,Jiban Nagar,44,98.7,88.822,23.419
0,Dhaka,Munshiganj,Munshiganj Sadar,Silai,Akal Megh,26,76.1,90.493,23.429
0,Khulna,Magura,Magura Sadar,Jagdal,Jagla,53,106,89.399,23.409
0,Khulna,Jhenaidah,Kotchandpur,Baluhar,Kismat Jalkar Baluhar,44,45,88.977,23.399
0,Dhaka,Madaripur,Shib Char,Matbarer Char,Dakshin Char Janajat,19,66.8,90.176,23.411
0,Khulna,Magura,Shalikha,Dhaneshwargati,Thai Para,49,49.5,89.292,23.411
0,Khulna,Jhenaidah,Kaliganj,Kola,Khalkula,49,55,89.221,23.404
