division,district,upazila,union,depth 0+,depth 0-90,depth 90+,depth 90-150,depth 150+,depth 0-15.3,depth 15.3-45,depth 45-65,depth 65-90
Barisal,Barguna,Barguna Sadar,Dhalua,38,0,38,0,38,0,0,0,0
Barisal,Barguna,Barguna Sadar,Barguna,34,0,34,0,34,0,0,0,0
Barisal,Barguna,Barguna Sadar,Naltona,4,0,4,0,4,0,0,0,0
Barisal,Barguna,Barguna Sadar,M.Baliatali,32,0,32,0,32,0,0,0,0
Barisal,Barguna,Barguna Sadar,###,495,0,495,0,495,0,0,0,0
Barisal,Barguna,###,###,1850,3,1847,0,1847,1,2,0,0
Barisal,Pirojpur,Bhandaria,Bhandaria,66,2,64,0,64,0,2,0,0
Barisal,Pirojpur,Bhandaria,Gauripur,53,2,51,0,51,1,1,0,0
Barisal,Pirojpur,Bhandaria,Bhitabaria,69,0,69,0,69,0,0,0,0
Barisal,Pirojpur,Bhandaria,Nudmulla,77,1,76,0,76,0,1,0,0
Barisal,Pirojpur,Bhandaria,Dhaoa,26,0,26,0,26,0,0,0,0
Barisal,Pirojpur,Bhandaria,Ikri,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Bhandaria,Telikhali,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Bhandaria,###,291,5,286,0,286,1,4,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Samudaykati,56,0,56,0,56,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Atghar Kuriana,36,1,35,0,35,0,0,1,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Nesarabad (Swarupkati),45,0,45,0,45,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Sutiakati,42,0,42,0,42,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Baldia,77,0,77,0,77,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Daihari,38,0,38,0,38,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Guarekha,37,1,36,0,36,0,1,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Jalabari,45,1,44,0,44,0,1,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Paurashava,11,1,10,0,10,1,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Sohagdal,36,0,36,0,36,0,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),Sarengkati,33,1,32,0,32,1,0,0,0
Barisal,Pirojpur,Nesarabad (Swarupkati),###,456,5,451,0,451,2,2,1,0
Barisal,Pirojpur,Pirojpur Sadar,Kalakhali,79,0,79,0,79,0,0,0,0
Barisal,Pirojpur,Pirojpur Sadar,Durgapur,46,0,46,0,46,0,0,0,0
Barisal,Pirojpur,Pirojpur Sadar,Tona,53,2,51,0,51,0,2,0,0
Barisal,Pirojpur,Pirojpur Sadar,Sariktala,61,1,60,0,60,1,0,0,0
Barisal,Pirojpur,Pirojpur Sadar,Kadamtala,7,1,6,0,6,0,1,0,0
Barisal,Pirojpur,Pirojpur Sadar,Shankarpasha,5,3,2,0,2,1,2,0,0
Barisal,Pirojpur,Pirojpur Sadar,Paurashava,1,1,0,0,0,0,1,0,0
Barisal,Pirojpur,Pirojpur Sadar,Sikdar Mallik,1,1,0,0,0,0,1,0,0
Barisal,Pirojpur,Pirojpur Sadar,###,253,9,244,0,244,2,7,0,0
Barisal,Pirojpur,Nazirpur,Purba Deulbaridobra,4,0,4,0,4,0,0,0,0
Barisal,Pirojpur,Nazirpur,Sreeramkati,4,1,3,0,3,1,0,0,0
Barisal,Pirojpur,Nazirpur,Shankharikati,3,2,1,0,1,0,2,0,0
Barisal,Pirojpur,Nazirpur,Sekhmatia,1,1,0,0,0,0,1,0,0
Barisal,Pirojpur,Nazirpur,Dirgha,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Nazirpur,Malikhali,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Nazirpur,Matibhanga,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Nazirpur,Nazirpur,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Nazirpur,###,12,4,8,0,8,1,3,0,0
Barisal,Pirojpur,Mathbaria,Tikikata,2,0,2,0,2,0,0,0,0
Barisal,Pirojpur,Mathbaria,Gulishakhali,8,0,8,0,8,0,0,0,0
Barisal,Pirojpur,Mathbaria,Sapleza,2,1,1,0,1,1,0,0,0
Barisal,Pirojpur,Mathbaria,Mathbaria,2,2,0,0,0,2,0,0,0
Barisal,Pirojpur,Mathbaria,Dhanisafa,2,2,0,0,0,1,1,0,0
Barisal,Pirojpur,Mathbaria,Mirukhali,1,1,0,0,0,1,0,0,0
Barisal,Pirojpur,Mathbaria,Amragachhia,1,1,0,0,0,1,0,0,0
Barisal,Pirojpur,Mathbaria,Bara Machhua,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Mathbaria,Betmore Rajpara,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Mathbaria,Daudkhali,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Mathbaria,Paurashava,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Mathbaria,Tushkhali,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Mathbaria,###,18,7,11,0,11,6,1,0,0
Barisal,Pirojpur,Kawkhali,Shialkati,4,1,3,0,3,0,1,0,0
Barisal,Pirojpur,Kawkhali,Kawkhali,3,2,1,0,1,1,1,0,0
Barisal,Pirojpur,Kawkhali,Chira Para Parsaturia,1,0,1,0,1,0,0,0,0
Barisal,Pirojpur,Kawkhali,Amrajuri,1,1,0,0,0,1,0,0,0
Barisal,Pirojpur,Kawkhali,Sayna Raghunathpur,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Kawkhali,###,9,4,5,0,5,2,2,0,0
Barisal,Pirojpur,Zianagar,Pattashi,1,0,1,0,1,0,0,0,0
Barisal,Pirojpur,Zianagar,Bali Para,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Zianagar,Parerhat,0,0,0,0,0,0,0,0,0
Barisal,Pirojpur,Zianagar,###,1,0,1,0,1,0,0,0,0
Barisal,Pirojpur,###,###,1040,34,1006,0,1006,14,19,1,0
Barisal,Jhalokati,Jhalokati Sadar,Paurashava,4,1,3,0,3,0,1,0,0
Barisal,Jhalokati,Jhalokati Sadar,Binoykati,67,1,66,0,66,1,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Ponabalia,6,0,6,0,6,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Keora,32,0,32,0,32,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Kirtipasha,2,1,1,0,1,0,1,0,0
Barisal,Jhalokati,Jhalokati Sadar,Nabagram,2,0,2,0,2,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Basanda,3,1,2,0,2,0,1,0,0
Barisal,Jhalokati,Jhalokati Sadar,Gabkhan Dhansiri,23,0,23,0,23,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Sekherhat,26,0,26,0,26,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Nathullabad,2,0,2,0,2,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,Gabha Ramchandrapur,52,0,52,0,52,0,0,0,0
Barisal,Jhalokati,Jhalokati Sadar,###,219,4,215,0,215,1,3,0,0
Barisal,Jhalokati,Nalchity,Siddhakati,36,0,36,0,36,0,0,0,0
Barisal,Jhalokati,Nalchity,Magar,2,1,1,0,1,1,0,0,0
Barisal,Jhalokati,Nalchity,Dapdapia,10,1,9,0,9,0,1,0,0
Barisal,Jhalokati,Nalchity,Kusanghal,1,0,1,0,1,0,0,0,0
Barisal,Jhalokati,Nalchity,Subidpur,1,0,1,0,1,0,0,0,0
Barisal,Jhalokati,Nalchity,Bharabpasha,1,1,0,0,0,1,0,0,0
Barisal,Jhalokati,Nalchity,Paurashava,1,1,0,0,0,0,1,0,0
Barisal,Jhalokati,Nalchity,Kulkati,0,0,0,0,0,0,0,0,0
Barisal,Jhalokati,Nalchity,Mollahat,0,0,0,0,0,0,0,0,0
Barisal,Jhalokati,Nalchity,Nachan Mohal,0,0,0,0,0,0,0,0,0
Barisal,Jhalokati,Nalchity,Ranapasha,0,0,0,0,0,0,0,0,0
Barisal,Jhalokati,Nalchity,###,52,4,48,0,48,2,2,0,0
Barisal,Jhalokati,Kanthalia,Kanthalia,75,1,74,0,74,1,0,0,0
Barisal,Jhalokati,Kanthalia,Amua,5,1,4,0,4,1,0,0,0
Barisal,Jhalokati,Kanthalia,Adrabunia,75,0,75,0,75,0,0,0,0
Barisal,Jhalokati,Kanthalia,Sauljalia,84,0,84,0,84,0,0,0,0
Barisal,Jhalokati,Kanthalia,Chenchri Rampur,3,0,3,0,3,0,0,0,0
Barisal,Jhalokati,Kanthalia,Patkelghata,0,0,0,0,0,0,0,0,0
Barisal,Jhalokati,Kanthalia,###,242,2,240,0,240,2,0,0,0
Barisal,Jhalokati,Rajapur,Baruia,1,0,1,0,1,0,0,0,0
Barisal,Jhalokati,Rajapur,Saturia,4,1,3,0,3,1,0,0,0
Barisal,Jhalokati,Rajapur,Galua,2,0,2,0,2,0,0,0,0
Barisal,Jhalokati,Rajapur,Mathbari,2,0,2,0,2,0,0,0,0
Barisal,Jhalokati,Rajapur,Rajapur,3,2,1,0,1,1,1,0,0
Barisal,Jhalokati,Rajapur,Suktagarh,1,0,1,0,1,0,0,0,0
Barisal,Jhalokati,Rajapur,###,13,3,10,0,10,2,1,0,0
Barisal,Jhalokati,###,###,526,13,513,0,513,7,6,0,0
Barisal,Bhola,Char Fasson,Char Madras,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Nilkamal,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Jahanpur,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Paurashava,3,0,3,0,3,0,0,0,0
Barisal,Bhola,Char Fasson,Jinnaghar,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Char Fasson,Ewajpur,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Aslampur,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Char Fasson,Char Kalmi,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Aminabad,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Char Fasson,Nurabad,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Char Fasson,Abdullapur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Abu Bakarpur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Adhakha Nazrul Nagar,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Char Kukri Mukri,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Char Manika,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Dhal Char,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Hazariganj,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Mujib Nagar,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Osmanganj,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,Rasul Pur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Char Fasson,###,15,0,15,0,15,0,0,0,0
Barisal,Bhola,Lalmohan,Paschim Char Umed,3,0,3,0,3,0,0,0,0
Barisal,Bhola,Lalmohan,Dhali Gaurnagar,3,0,3,0,3,0,0,0,0
Barisal,Bhola,Lalmohan,Lord Hardinje,3,0,3,0,3,0,0,0,0
Barisal,Bhola,Lalmohan,Kalma,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Lalmohan,Paurashava,3,1,2,0,2,0,0,1,0
Barisal,Bhola,Lalmohan,Badarpur,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Lalmohan,Char Bhuta,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Lalmohan,Farazganj,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Lalmohan,Lalmohan,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Lalmohan,Ramganj,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Lalmohan,###,14,1,13,0,13,0,0,1,0
Barisal,Bhola,Bhola Sadar,Paschim Illisha,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Bhola Sadar,Bhedaria,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Bhola Sadar,Uttar Dighaldi,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Bhola Sadar,Char Samaia,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Bhola Sadar,Dakshin Dighaldi,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Bhola Sadar,Char Shibpur,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Bhola Sadar,Paurashava,3,1,2,0,2,1,0,0,0
Barisal,Bhola,Bhola Sadar,Alinagar,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Bapta,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Bhelu Miah,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Dhania,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Illisha,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Kachia,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,Rajapur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Bhola Sadar,###,11,1,10,0,10,1,0,0,0
Barisal,Bhola,Manpura,Hajirhat,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Manpura,Dakshin Sakuchia,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Manpura,Manpura,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Manpura,Uttar Sakuchia,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Manpura,###,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Tazumuddin,Chandpur,4,0,4,0,4,0,0,0,0
Barisal,Bhola,Tazumuddin,Shambhupur,4,0,4,0,4,0,0,0,0
Barisal,Bhola,Tazumuddin,Chanchra,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Tazumuddin,Bara Malancha,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Tazumuddin,Sonapur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Tazumuddin,###,9,0,9,0,9,0,0,0,0
Barisal,Bhola,Daulatkhan,Dakshin Joynagar,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Daulatkhan,Char Pata,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Daulatkhan,Uttar Joynagar,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Daulatkhan,Medua,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Daulatkhan,Paurashava,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Daulatkhan,Char Khalifa,2,0,2,0,2,0,0,0,0
Barisal,Bhola,Daulatkhan,Bhabanipur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Daulatkhan,Hajipur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Daulatkhan,Madanpur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Daulatkhan,Saidpur,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Daulatkhan,###,10,0,10,0,10,0,0,0,0
Barisal,Bhola,Burhanuddin,Gangapur,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Burhanuddin,Tabgi,4,0,4,0,4,0,0,0,0
Barisal,Bhola,Burhanuddin,Deula,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Burhanuddin,Kachia,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Burhanuddin,Paurashava,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Burhanuddin,Bara Manika,1,0,1,0,1,0,0,0,0
Barisal,Bhola,Burhanuddin,Hassan Nagar,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Burhanuddin,Kutba,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Burhanuddin,Pakshia,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Burhanuddin,Sachra,0,0,0,0,0,0,0,0,0
Barisal,Bhola,Burhanuddin,###,9,0,9,0,9,0,0,0,0
Barisal,Bhola,###,###,70,2,68,0,68,1,0,1,0
Barisal,###,###,###,11238,94,11144,2,11142,28,63,3,0
Sylhet,Sunamganj,Chhatak,Bhatgaon,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Chhatak,Kalaruka,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Chhatak,Saidergaon,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Chhatak,Uttar Khurma,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Dakshin Khurma,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Chhatak Paurashava,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Charmohalla Union,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Chhatak,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Dakshin Islampur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Dular Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Jawar Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Noarai,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Saila Afzalabad,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,Sing Chapair,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Chhatak,###,9,0,9,3,6,0,0,0,0
Sylhet,Sunamganj,Derai,Jagaddal,3,0,3,1,2,0,0,0,0
Sylhet,Sunamganj,Derai,Charnar Char,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Derai,Rafinagar,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Derai,Kulanj,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Derai,Taral,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Derai,Karimpur,2,0,2,2,0,0,0,0,0
Sylhet,Sunamganj,Derai,Rajanagar,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Derai,Bhati Para,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Derai,Derai Paurashava,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Derai,Derai Sarmangal,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Derai,###,12,0,12,6,6,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Paikurati,3,0,3,1,2,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Dharmapasha,7,0,7,0,7,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Madhyanagar,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Uttar Sukhair Rajapur,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Joysree,6,0,6,1,5,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Selborash,8,0,8,1,7,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Dakshin Sukhairrajapur,3,0,3,0,3,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Chamardani,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Dakshin Bongshikunda,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dharampasha,Uttar Bangshikunda,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dharampasha,###,29,0,29,5,24,0,0,0,0
Sylhet,Sunamganj,Jamalganj,Jamalganj,4,0,4,2,2,0,0,0,0
Sylhet,Sunamganj,Jamalganj,Vimkhali,2,0,2,2,0,0,0,0,0
Sylhet,Sunamganj,Jamalganj,Sachna Bazar,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Jamalganj,Fenarbak,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Jamalganj,Beheli,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Jamalganj,###,8,0,8,6,2,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Asharkandi,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Syed Pur,4,0,4,0,4,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Raniganj,3,0,3,1,2,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Pailgaon,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Jagannathpur Paurashava,2,0,2,2,0,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Kalkalia,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Patali,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,Mirpur,3,1,2,2,0,0,0,0,1
Sylhet,Sunamganj,Jagannathpur,Haldipur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Jagannathpur,###,18,1,17,7,10,0,0,0,1
Sylhet,Sunamganj,Dakshin Sunamganj,Durgapasha,4,0,4,0,4,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Patharia,5,0,5,1,4,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Shimulbak,2,0,2,0,2,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Joykalas,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Paschim Pagla,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Purba Pagla,3,0,3,1,2,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Paschim Birgaon,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,Purba Birgoan,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dakshin Sunamganj,###,16,0,16,4,12,0,0,0,0
Sylhet,Sunamganj,Sulla,Bahara,4,1,3,1,2,0,0,0,1
Sylhet,Sunamganj,Sulla,Sulla,3,0,3,1,2,0,0,0,0
Sylhet,Sunamganj,Sulla,Atgaon,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Sulla,Habibpur,3,0,3,3,0,0,0,0,0
Sylhet,Sunamganj,Sulla,###,11,1,10,6,4,0,0,0,1
Sylhet,Sunamganj,Dowarabazar,Mannargaon,2,2,0,0,0,0,1,0,1
Sylhet,Sunamganj,Dowarabazar,Surma,2,2,0,0,0,0,1,1,0
Sylhet,Sunamganj,Dowarabazar,Dakshin Dowarabazar,2,1,1,1,0,0,0,1,0
Sylhet,Sunamganj,Dowarabazar,Duhalia,1,1,0,0,0,0,0,1,0
Sylhet,Sunamganj,Dowarabazar,Bangla Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dowarabazar,Bougla Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dowarabazar,Lakshmipur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dowarabazar,Narsing Pur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dowarabazar,Pandergaon,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Dowarabazar,###,7,6,1,1,0,0,2,3,1
Sylhet,Sunamganj,Tahirpur,Uttar Badaghat,2,2,0,0,0,1,0,0,1
Sylhet,Sunamganj,Tahirpur,Tahirpur,3,0,3,3,0,0,0,0,0
Sylhet,Sunamganj,Tahirpur,Dakshin Sreepur,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Tahirpur,Dakshin Badal,1,1,0,0,0,0,0,0,1
Sylhet,Sunamganj,Tahirpur,Balijuri,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Tahirpur,Uttar Badal,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Tahirpur,Uttar Sreepur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Tahirpur,###,7,3,4,4,0,1,0,0,2
Sylhet,Sunamganj,Bishwambarpur,Palash,4,2,2,2,0,1,0,1,0
Sylhet,Sunamganj,Bishwambarpur,Dhonpur,2,2,0,0,0,0,1,1,0
Sylhet,Sunamganj,Bishwambarpur,Sholukabad,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Bishwambarpur,Dakshin Badaghat,4,0,4,4,0,0,0,0,0
Sylhet,Sunamganj,Bishwambarpur,Fatehpur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Bishwambarpur,###,11,4,7,7,0,1,1,2,0
Sylhet,Sunamganj,Sunamganj Sadar,Katair,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Aftabnagar,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Lakshmansree,1,0,1,1,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Gourararang,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Jahangirnagar,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Mohanpur,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Mollah Para,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Rangar Char,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Sunamganj Paurashava,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,Surma,0,0,0,0,0,0,0,0,0
Sylhet,Sunamganj,Sunamganj Sadar,###,3,0,3,3,0,0,0,0,0
Sylhet,Sunamganj,###,###,131,15,116,52,64,2,3,5,5
Sylhet,Sylhet,Balaganj,Purba Pailanpur,2,0,2,0,2,0,0,0,0
Sylhet,Sylhet,Balaganj,Balaganj,4,1,3,3,0,0,0,1,0
Sylhet,Sylhet,Balaganj,Omarpur,3,1,2,0,2,0,0,1,0
Sylhet,Sylhet,Balaganj,Dayamir,1,1,0,0,0,0,0,0,1
Sylhet,Sylhet,Balaganj,Dewan Bazar,1,1,0,0,0,0,0,0,1
Sylhet,Sylhet,Balaganj,Burunga,1,1,0,0,0,0,0,1,0
Sylhet,Sylhet,Balaganj,Paschim Pailanpur,1,0,1,1,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Boaljur Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Goula Bazar,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Osmanpur,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Paschim Gauripur,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Purba Gauripur,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Sadipur,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,Tajpur,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Balaganj,###,13,5,8,4,4,0,0,3,2
Sylhet,Sylhet,Gowainghat,Lengura,3,1,2,0,2,0,0,0,1
Sylhet,Sylhet,Gowainghat,Purba Jaflong,1,1,0,0,0,1,0,0,0
Sylhet,Sylhet,Gowainghat,Fatehpur,1,1,0,0,0,0,1,0,0
Sylhet,Sylhet,Gowainghat,Alirgaon,2,2,0,0,0,0,1,1,0
Sylhet,Sylhet,Gowainghat,Paschim Jaflong,1,1,0,0,0,0,0,0,1
Sylhet,Sylhet,Gowainghat,Towakul,1,1,0,0,0,0,0,0,1
Sylhet,Sylhet,Gowainghat,Nandirgaon,0,0,0,0,0,0,0,0,0
Sylhet,Sylhet,Gowainghat,Rustampur,0,0,0,0,0,0,0,0,0
